Server ID,Sponsor,Server Name,Timestamp,Distance,Ping,Download,Upload,Share,IP Address
4751,Beijing Telecom,Beijing,2018-06-03T14:28:19.038838,1.6929379194988856,51.396000000000001,9136080.1665772907,0,,61.148.243.251
4751,Beijing Telecom,Beijing,2018-06-03T14:28:20.057038,1.6929379194988856,51.396000000000001,5934993.4636052186,0,,61.148.243.251
4751,Beijing Telecom,Beijing,2018-06-03T14:28:21.086669,1.6929379194988856,51.396000000000001,7510032.320788472,0,,61.148.243.251
4751,Beijing Telecom,Beijing,2018-06-03T14:28:22.108035,1.6929379194988856,51.396000000000001,6420068.7834698241,0,,61.148.243.251
4751,Beijing Telecom,Beijing,2018-06-03T14:28:23.159416,1.6929379194988856,51.396000000000001,17366531.338878404,0,,61.148.243.251
4751,Beijing Telecom,Beijing,2018-06-03T14:28:24.078826,1.6929379194988856,51.396000000000001,17415272.60901244,0,,61.148.243.251
4751,Beijing Telecom,Beijing,2018-06-03T14:28:24.996440,1.6929379194988856,51.396000000000001,17402953.735050321,0,,61.148.243.251
4751,Beijing Telecom,Beijing,2018-06-03T14:28:25.915150,1.6929379194988856,51.396000000000001,18091003.391539153,0,,61.148.243.251
4751,Beijing Telecom,Beijing,2018-06-03T14:28:26.797308,1.6929379194988856,51.396000000000001,17460380.9953507,0,,61.148.243.251
4751,Beijing Telecom,Beijing,2018-06-03T14:28:27.711393,1.6929379194988856,51.396000000000001,19576317.899697874,0,,61.148.243.251
4751,Beijing Telecom,Beijing,2018-06-03T14:28:28.528631,1.6929379194988856,51.396000000000001,19674384.874496985,0,,61.148.243.251
4751,Beijing Telecom,Beijing,2018-06-03T14:28:29.339850,1.6929379194988856,51.396000000000001,23521422.018510487,0,,61.148.243.251
4751,Beijing Telecom,Beijing,2018-06-03T14:28:30.019725,1.6929379194988856,51.396000000000001,22298290.477476925,0,,61.148.243.251
4751,Beijing Telecom,Beijing,2018-06-03T14:28:30.736238,1.6929379194988856,51.396000000000001,20495402.788504627,0,,61.148.243.251
4751,Beijing Telecom,Beijing,2018-06-03T14:28:31.515267,1.6929379194988856,51.396000000000001,23559810.772016946,0,,61.148.243.251
4751,Beijing Telecom,Beijing,2018-06-03T14:28:32.193902,1.6929379194988856,51.396000000000001,23281420.838814855,0,,61.148.243.251
4751,Beijing Telecom,Beijing,2018-06-03T14:28:32.881159,1.6929379194988856,51.396000000000001,17364839.090081464,0,,61.148.243.251
4751,Beijing Telecom,Beijing,2018-06-03T14:28:33.801658,1.6929379194988856,51.396000000000001,18806503.603272539,0,,61.148.243.251
4751,Beijing Telecom,Beijing,2018-06-03T14:28:34.651881,1.6929379194988856,51.396000000000001,19546360.111669637,0,,61.148.243.251
4751,Beijing Telecom,Beijing,2018-06-03T14:28:35.470425,1.6929379194988856,51.396000000000001,20366634.889384747,0,,61.148.243.251
4751,Beijing Telecom,Beijing,2018-06-03T14:28:36.255756,1.6929379194988856,51.396000000000001,24713941.437579237,0,,61.148.243.251
4751,Beijing Telecom,Beijing,2018-06-03T14:28:36.902560,1.6929379194988856,51.396000000000001,19657521.895268235,0,,61.148.243.251
4751,Beijing Telecom,Beijing,2018-06-03T14:28:37.715031,1.6929379194988856,51.396000000000001,19570310.952842068,0,,61.148.243.251
4751,Beijing Telecom,Beijing,2018-06-03T14:28:38.531844,1.6929379194988856,51.396000000000001,20460438.83268052,0,,61.148.243.251
4751,Beijing Telecom,Beijing,2018-06-03T14:28:39.312185,1.6929379194988856,51.396000000000001,17406498.910716798,0,,61.148.243.251
4751,Beijing Telecom,Beijing,2018-06-03T14:28:40.229172,1.6929379194988856,51.396000000000001,17397561.47500103,0,,61.148.243.251
