Server ID,Sponsor,Server Name,Timestamp,Distance,Ping,Download,Upload,Share,IP Address
5505,Beijing Broadband Network,Beijing,2018-08-25T13:16:21.465152,1.673922445212346,37.25,13414862.76913452,0,,114.242.249.25
5505,Beijing Broadband Network,Beijing,2018-08-25T13:16:30.071157,1.673922445212346,37.25,15807942.039000694,0,,114.242.249.25
5505,Beijing Broadband Network,Beijing,2018-08-25T13:16:38.597435,1.673922445212346,37.25,11820387.564253734,0,,114.242.249.25
5505,Beijing Broadband Network,Beijing,2018-08-25T13:16:47.372919,1.673922445212346,37.25,16747961.94036103,0,,114.242.249.25
5505,Beijing Broadband Network,Beijing,2018-08-25T13:16:55.858684,1.673922445212346,37.25,17785034.877597131,0,,114.242.249.25
5505,Beijing Broadband Network,Beijing,2018-08-25T13:17:04.329769,1.673922445212346,37.25,16798597.169228785,0,,114.242.249.25
5505,Beijing Broadband Network,Beijing,2018-08-25T13:17:12.880691,1.673922445212346,37.25,17196596.249568067,0,,114.242.249.25
5505,Beijing Broadband Network,Beijing,2018-08-25T13:17:21.360642,1.673922445212346,37.25,15907545.469685085,0,,114.242.249.25
5505,Beijing Broadband Network,Beijing,2018-08-25T13:17:29.881188,1.673922445212346,37.25,27922719.658373669,0,,114.242.249.25
5505,Beijing Broadband Network,Beijing,2018-08-25T13:17:38.217747,1.673922445212346,37.25,19725871.579812847,0,,114.242.249.25
5505,Beijing Broadband Network,Beijing,2018-08-25T13:17:46.636701,1.673922445212346,37.25,17215351.993273493,0,,114.242.249.25
5505,Beijing Broadband Network,Beijing,2018-08-25T13:17:55.124752,1.673922445212346,37.25,25255306.566498879,0,,114.242.249.25
5505,Beijing Broadband Network,Beijing,2018-08-25T13:18:03.496683,1.673922445212346,37.25,15119906.347508725,0,,114.242.249.25
5505,Beijing Broadband Network,Beijing,2018-08-25T13:18:12.037963,1.673922445212346,37.25,20129274.750073276,0,,114.242.249.25
5505,Beijing Broadband Network,Beijing,2018-08-25T13:18:20.460522,1.673922445212346,37.25,27923176.903271426,0,,114.242.249.25
5505,Beijing Broadband Network,Beijing,2018-08-25T13:18:28.793312,1.673922445212346,37.25,23169890.317074869,0,,114.242.249.25
5505,Beijing Broadband Network,Beijing,2018-08-25T13:18:37.154422,1.673922445212346,37.25,14923340.510013267,0,,114.242.249.25
5505,Beijing Broadband Network,Beijing,2018-08-25T13:18:45.709394,1.673922445212346,37.25,10821300.811342182,0,,114.242.249.25
5505,Beijing Broadband Network,Beijing,2018-08-25T13:18:54.548654,1.673922445212346,37.25,17020149.946185283,0,,114.242.249.25
5505,Beijing Broadband Network,Beijing,2018-08-25T13:19:03.029345,1.673922445212346,37.25,16161571.270492142,0,,114.242.249.25
5505,Beijing Broadband Network,Beijing,2018-08-25T13:19:11.547737,1.673922445212346,37.25,12265525.72923827,0,,114.242.249.25
5505,Beijing Broadband Network,Beijing,2018-08-25T13:19:20.295423,1.673922445212346,37.25,18824865.44606046,0,,114.242.249.25
5505,Beijing Broadband Network,Beijing,2018-08-25T13:19:28.733946,1.673922445212346,37.25,15076380.041485894,0,,114.242.249.25
5505,Beijing Broadband Network,Beijing,2018-08-25T13:19:37.286244,1.673922445212346,37.25,11303911.634350469,0,,114.242.249.25
5505,Beijing Broadband Network,Beijing,2018-08-25T13:19:46.087939,1.673922445212346,37.25,18503918.071675293,0,,114.242.249.25
5505,Beijing Broadband Network,Beijing,2018-08-25T13:19:54.529713,1.673922445212346,37.25,16921057.574474834,0,,114.242.249.25
5505,Beijing Broadband Network,Beijing,2018-08-25T13:20:03.022419,1.673922445212346,37.25,31360877.193326935,0,,114.242.249.25
5505,Beijing Broadband Network,Beijing,2018-08-25T13:20:11.324848,1.673922445212346,37.25,17558402.783326685,0,,114.242.249.25
